file_name;classes;text;bow_preproc;gboed_preproc;gboed_freq_class;gboed_dist_class
1734891.txt;concedido;Solicito informação sobre qual a área do da CGU responsável pela fiscalização dos contratos de terceirização de apoio administrativo do órgão.;solicit are cgu contrat apoi orga;<solicito><DT> informação sobre <qual><DT> a <cadastro><PT> do da cgu responsável pela fiscalização dos <contrato><PT> de terceirização de apoio administrativo do <órgãos><PT> .;concedido;concedido
1754568.txt;concedido;Prezados,  Em virtude da elaboração de trabalho acadêmico, solicito as seguintes informações deste órgão:  *Número, quantidade de servidores ativos, Somente administração direta.  *Quantidade de servidores inativos, Somente administração direta.  *Quantidade de pensionistas, Somente administração direta.  *Quantidade de unidades Regionais.  *Valor Total da LOA 2016, Somente administração direta.  Agradeço os préstimos deste órgão e aguardo retorno.  Atenciosamente,  Rayane Martins ;prez virtud trabalh academ solicit seguint orga numer ativ diret inat diret diret unidad region valor total loa diret agradec prest orga aguard retorn rayan martins;prezados em virtude da elaboração de <ações><PT> acadêmico <solicito><DT> as seguintes informações deste <órgãos><PT>  <número><PT> <quantidade><PT> de <profissionais><PT> ativos somente administração direta . <quantidade><PT> de <profissionais><PT> inativos somente administração direta . <quantidade><PT> de pensionistas somente administração direta . <quantidade><PT> de unidades regionais . <valor><PT> total da loa 2016 somente administração direta . agradeço os préstimos deste <órgãos><PT> e aguardo retorno . atenciosamente rayane martins .;concedido;concedido
1812609.txt;concedido;Não está disponível o andamento processual do Pad 000.10.000622/2013-41, tanto na consulta no site da CGU, quanto no site da CDP(Companhia docas do Pará).  Solicito atualização processual de sua movimentação.  Outros empregados da CDP dependem de tal desdobramento, para dar sequência em suas demandas em outros ramos jurisdicionais.  Atenciosamente,;andament pad consult sit cgu sit cdp companh doc solicit cdp depend dar sequenc demand ram;não está disponível o <andamento dessa operação><NT> processual do <pad's><NT> 000 10 000622 2013 41 tanto na <consultar><DT> no site da cgu <quanto><DT> no site da cdp companhia docas do pará . <solicito><DT> <reencaminhamento><PT> de sua movimentação . outros empregados da cdp dependem de tal desdobramento para dar sequência em suas demandas em outros ramos jurisdicionais . atenciosamente .;negado;concedido
1698630.txt;concedido;Após diversas tentativas, todas inúteis, em obter posição do Instituto Federal de Pernambuco sobre demanda contida no processo relatado sob protocolo 00106.003599/2015-40, recebi a orientação da ouvidoria no sentido de solicitar via e-sic resposta a este processo,  sendo que a ouvidoria estaria tentando junto ao Instituto resposta para o processo demandado.;divers inut obter posica institut federal demand cont process relat protocol receb ouvidor sent solicit sic respost process send ouvidor estar tent junt institut respost process demand;após diversas tentativas todas inúteis em obter <decisão><PT> do instituto federal de pernambuco sobre demanda contida no processo relatado sob protocolo 00106 003599 2015 40 recebi a orientação da <ouvidoria><PT> no sentido de <solicito><DT> via <e sic><PT> <resposta><PT> a este processo sendo que a <ouvidoria><PT> estaria tentando junto ao instituto <resposta><PT> para o processo demandado .;concedido;concedido
1718327.txt;concedido;Prezados,  Fiz um pedido de informação pelo portal e-sic, e ao entrar na página de consultar pedidos notei que o prazo de atendimento está contando 20 dias úteis. Gostaria de entender a interpretação da CGU quanto a LAI, LEI Nº 12.527, visto que esta lei não deixa claro se os dias para atendimento dos pedidos são úteis ou corridos. Por quê a CGU entende que os 20 dias previstos na lei são úteis?  Obrigado.;prez fiz ped portal sic entrar pagin consult ped not praz cont dias ute gost entend cgu lai lei lei deix clar dias ped sao ute corr cgu entend dias previst lei sao ute obrig;prezados fiz um <pedidos><PT> pelo <portal de transparência><PT> <e sic><PT> e ao entrar na página de <consultar><DT> <pedidos><PT> <notei><DT> que o <prorrogação de prazo><PT> de atendimento está contando 20 <data de atualização><PT> . <gostaria><DT> de entender a interpretação da cgu <quanto><DT> a lai lei nº 12 527 visto que esta lei não deixa claro se os <data de atualização><PT> para atendimento dos <pedidos><PT> são úteis ou corridos . por quê a cgu entende que os 20 <data de atualização><PT> previstos na lei são úteis . obrigado .;concedido;concedido
2036816.txt;negado;Prezados (as), por gentileza, solicito o encaminhamento da cópia de alguns documentos referentes à auditoria de desempenho realizada no IBAMA – Relatório de Avaliação do Processo Sancionador Ambiental:  - Ordem de Serviço, - Matriz de planejamento, - Projeto de Auditoria, - Equipe de auditores.  Ademais, em quanto tempo foi realizada a auditoria, considerando cada etapa (planejamento, execução, relatório e  monitoramento)?  Grato desde já. ;prez gentil solicit cop auditor realiz ibam relatori avaliaca process ambiental ordem servic matriz projet auditor equip auditor temp foi realiz auditor etap execuca relatori grat;prezados as por gentileza <solicito><DT> o encaminhamento da cópia de alguns documentos referentes à <auditoria de desempenho><NT> realizada no ibama – relatório de <valor><PT> do <processo sancionador><NT> ambiental <relatório de demandas externas><NT> matriz de <programas de trabalho><PT> projeto de auditoria equipe de auditores . ademais em <quanto><DT> tempo foi realizada a auditoria considerando cada etapa <programas de trabalho><PT> execução relatório e <supervisão técnica><PT> . grato desde já .;concedido;concedido
2020644.txt;negado;Cópia do Ofício SF nº 391/2011, bem como seus anexos, enviado pela Prefeitura de Caruaru-PE em resposta a SOLICITAÇÃO DE FISCALIZAÇÃO N.º 018/2011/SM34/Caruaru – Educação, emitida em 02/09/2011.  Os ofícios são parte integrante do RELATÓRIO DE FISCALIZAÇÃO Nº 034034 de 15/08/2011, elaborado pela Controladoria-Geral da União.;cop ofici anex envi caruaru respost n educaca emit ofici sao part relatori elabor geral unia;cópia do ofício sf nº 391 2011 bem como seus <anexo><PT> enviado pela prefeitura de caruaru pe em <resposta><PT> a <solicito><DT> de fiscalização n º 018 2011 sm34 caruaru – educação emitida em 02 09 2011 . os ofícios são parte integrante do <procedimentos de fiscalização><NT> nº 034034 de 15 08 2011 elaborado pela controladoria geral da união .;concedido;concedido
1505290.txt;negado;À  Controladoria Regional da União Ministério da Transparência  Assunto: Solicitação de cópias do processo administrativo nº 00190.100114/2016-59  Referência: Relatório Final de Auditoria n. 2016011535  Exmo. Sr.,   1. A B II Investimentos, empresa contratada para execução do contrato nº 001/2015 para a disponibilização, em regime “Built to Suit” – BTS, do Centro de Cartas e Encomendas (CCE) nº 2 de Belo Horizonte, vem solicitar, com urgência, a disponibilização de cópias integrais do processo administrativo nº 00190.100114/2016-59, em que foi publicado o Relatório Final de Auditoria n. 2016011535,  para o completo exercício do contraditório e ampla defesa perante os apontamentos do Relatório 2016011535, como relatado na petição em anexo.  Pede o deferimento e a disponibilização das cópias integrais do processo n. 00190.100114/2016-59, preferencialmente em meio eletrônico.  Belo Horizonte, 01 de fevereiro de 2018.  ___________________________________ P/P Gabriel Machado Sampaio OAB/MG 126.653  ;regional unia assunt cop process relatori final auditor exmo sr empres execuca contrat regim built suit bts centr cart cce bel horizont vem solicit urgenc cop integr process foi public relatori final auditor complet exercici ampla defes relatori relat petica anex ped cop integr process mei bel horizont fevereir pp gabriel mach sampai oabmg;à controladoria regional da união ministério da transparência assunto <solicito><DT> de cópias do processo administrativo nº 00190 100114 2016 59 referência relatório final de auditoria n  2016011535 exmo . sr  1  a b ii <gasto><PT> empresa contratada para execução do <contrato><PT> nº 001 2015 para a disponibilização em regime “ built to suit ” – bts do centro de cartas e encomendas cce nº 2 de belo horizonte vem <solicito><DT> com urgência a disponibilização de cópias integrais do processo administrativo nº 00190 100114 2016 59 em que foi publicado o relatório final de auditoria n  2016011535 para o completo <exercício do <exercício do contraditório e ampla defesa><NT> e ampla defesa><NT> perante os <decisão><PT> do relatório 2016011535 como relatado na petição em <anexo><PT> . pede o deferimento e a disponibilização <cargos efetivos><PT> cópias integrais do processo n  00190 100114 2016 59 preferencialmente em <cadastro><PT> eletrônico . belo horizonte 01 de fevereiro de 2018 . p p gabriel machado sampaio oab mg 126 653 .;concedido;concedido
1884916.txt;negado;Prezados,  Gostaria de obter dados detalhados do pagamento das primeiras parcelas dos acordos de leniência já celebrados, constando datas, valores e para quem foram pagos (Petrobras, Eletronuclear, Valec etc.).  Atenciosamente,;prez gost obter dad pagament primeir parcel acord lenienc const dat valor for pag petrobr valec etc;prezados <gostaria><DT> de obter dados detalhados do <remuneração><PT> <cargos efetivos><PT> primeiras parcelas dos <acordo de leniência><NT> já celebrados constando datas <valor><PT> e para <quem><DT> foram pagos <petrobras><NT> <petrobras><NT> <petrobras><NT> etc . atenciosamente .;concedido;concedido
1741283.txt;negado;Requisito acesso às seguintes informações, listadas abaixo: 1 – Na qualidade de cidadão, como faço para me cadastrar e obter acesso às informações constantes no “Sistema Monitor” (http://www.cgu.gov.br/assuntos/auditoria-e-fiscalizacao/sistema-monitor)? 1.2 – Caso não for possível o acesso, por quais motivos isso se deve? 2 – Na qualidade de cidadão, como faço para me cadastrar e obter acesso às informações constantes no “Portal ODP – Observatório da Despesa Pública” (http://www.cgu.gov.br/assuntos/informacoes-estrategicas/observatorio-da-despesa-publica)? 2.2 – Caso não for possível o acesso, por quais motivos isso se deve? ;requisit acess seguint list qualidad cidada fac cadastr obter acess sistem monitor http monitor for possivel acess motiv dev qualidad cidada fac cadastr obter acess portal odp despes public http despes public for possivel acess motiv dev;requisito <acesso><DT> às seguintes informações listadas abaixo 1 – na qualidade de cidadão como faço para me <cadastrar><PT> e <acesso><DT> às informações constantes no “ <e sic><PT> monitor ” http   www cgu gov br assuntos auditoria e fiscalizacao <e sic><PT> monitor . 1 2 – caso não for possível o <acesso><DT> por <qual><DT> motivos isso se deve . 2 – na qualidade de cidadão como faço para me <cadastrar><PT> e <acesso><DT> às informações constantes no “ <portal de transparência><PT> odp – observatório da <despesas><PT> pública ” http   www cgu gov br assuntos informacoes estrategicas observatorio da <despesas><PT> publica . 2 2 – caso não for possível o <acesso><DT> por <qual><DT> motivos isso se deve .;concedido;concedido
